geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510270200,0.38918283362727807,0.4603174603174603,108041.0,1701.0,662.0,783.0,0.1475602586713698,0.19988242210464433,0.2204585537918871,45.1,0.595695618754804,0.07164002368265246
24510270301,0.654737459665591,0.2675271340569082,94907.0,3409.0,2232.0,912.0,0.03314755060134937,0.22968612496333235,0.143150484012907,41.4,0.43699957859249894,0.08866995073891626
24510270302,0.483493077742279,0.3919062832800852,77750.0,1878.0,908.0,736.0,0.03514376996805112,0.24547390841320554,0.13578274760383385,39.2,0.2806621519939804,0.11767838125665601
24510270401,0.7129650011005944,0.22099933964340743,59909.0,4543.0,3239.0,1004.0,0.012546775258639665,0.21593660576711424,0.17785604226282192,41.1,0.2331824062095731,0.22877304803095835
24510270402,0.5843148520540075,0.35823039356506753,89906.0,3481.0,2034.0,1247.0,0.007181844297615628,0.33122665900603276,0.1577133007756392,36.0,0.453551912568306,0.07350821562409916
24510270501,0.4193254329990884,0.4626253418413856,84618.0,4388.0,1840.0,2030.0,0.13855970829535097,0.22584320875113947,0.13012762078395623,37.1,0.2983028720626632,0.0542545791792256
24510270502,0.5574884479478119,0.3764609948355531,82618.0,3679.0,2051.0,1385.0,0.04484914378907312,0.17504756727371568,0.2242457189453656,47.2,0.37337548296452405,0.08772888767422793
24510270600,0.6501199040767386,0.2870503597122302,84281.0,4170.0,2711.0,1197.0,0.004556354916067146,0.1299760191846523,0.19592326139088728,47.2,0.3981762917933131,0.08369304556354916
24510270701,0.88134810710988,0.07940904893813482,46716.0,2166.0,1909.0,172.0,0.0,0.1703601108033241,0.11172668513388735,36.7,0.22802547770700637,0.10941828254847645
24510270702,0.6809480401093893,0.24749316317228806,76267.0,2194.0,1494.0,543.0,0.03691886964448496,0.15086599817684596,0.10938924339106655,44.1,0.3440925700365408,0.053694355208811384
24510270703,0.35588507877664505,0.558541859746679,102500.0,3237.0,1152.0,1808.0,0.04664813098548038,0.1875193080012357,0.17269076305220885,45.5,0.44210090984284534,0.03935543848775953
24510270801,0.8088057901085646,0.1411338962605549,61942.0,3316.0,2682.0,468.0,0.0,0.1697828709288299,0.1516887816646562,38.8,0.39650655021834064,0.11972255729794934
24510270802,0.9033186589908567,0.031324077209617336,65247.0,5906.0,5335.0,185.0,0.14493735184558076,0.2886894683372841,0.14561462919065357,34.1,0.23190661478599223,0.12567750677506775
24510270803,0.9292702485966319,0.0516439454691259,54901.0,6235.0,5794.0,322.0,0.0022453889334402566,0.21635926222935045,0.204971932638332,38.8,0.23772442137140384,0.11024390243902439
24510270804,0.45580657946888625,0.39674990091161316,61516.0,2523.0,1150.0,1001.0,0.08838684106222751,0.14466904478795084,0.1870788743559255,41.7,0.45800316957210774,0.1791518034086405
24510270805,0.8482977927422372,0.06172839506172839,74375.0,5346.0,4535.0,330.0,0.06995884773662552,0.1724653946876169,0.14627759072203517,43.1,0.21653543307086615,0.06925675675675676
24510270901,0.9048378522062732,0.05980861244019139,56406.0,3762.0,3404.0,225.0,0.017809675704412546,0.2187666135034556,0.17676767676767677,40.5,0.1736457933154053,0.1225201072386059
24510270902,0.870316301703163,0.0705596107055961,74605.0,4110.0,3577.0,290.0,0.009245742092457421,0.197323600973236,0.18004866180048662,33.1,0.4290569243840272,0.07306763285024155
24510270903,0.7710843373493976,0.1434487951807229,69792.0,5312.0,4096.0,762.0,0.05271084337349398,0.1280120481927711,0.07398343373493976,21.6,0.4890190336749634,0.15975171512577588
24510271001,0.8801245459263103,0.015568240788790867,42955.0,1927.0,1696.0,30.0,0.03061754021795537,0.1442656979761287,0.23040996367410482,42.2,0.1571330117160579,0.23144784639335755
24510271002,0.8791780821917808,0.061095890410958906,58698.0,3650.0,3209.0,223.0,0.08410958904109589,0.2608219178082192,0.20821917808219179,40.0,0.18450479233226838,0.16779089376053963
24510271101,0.2681503101058008,0.44399854067858446,67188.0,2741.0,735.0,1217.0,0.1550529004013134,0.1743889091572419,0.1112732579350602,24.4,0.5444947209653092,0.2241555783009212
24510271102,0.253126347563605,0.6026304441569642,250001.0,4638.0,1174.0,2795.0,0.06295817162570073,0.0858128503665373,0.06188012074169901,20.1,0.8736318407960199,0.0066815144766146995
24510271200,0.09016524947858175,0.7396117439435264,203237.0,6233.0,562.0,4610.0,0.03866516926038826,0.2817262955238248,0.17856569870046526,42.3,0.7785747339194817,0.02834410740924913
24510271300,0.1169179229480737,0.5705192629815745,141250.0,2985.0,349.0,1703.0,0.16649916247906196,0.3159128978224456,0.1353433835845896,37.2,0.8142937535171637,0.048431105047748974
24510271400,0.03148806500761808,0.7366683595733875,145455.0,3938.0,124.0,2901.0,0.15439309294057899,0.28390045708481465,0.1909598781107161,41.4,0.871030968247746,0.03950811093668236
24510271501,0.1612275772638859,0.6496650097255241,110750.0,4627.0,746.0,3006.0,0.13896693321806786,0.2690728333693538,0.17592392478928032,41.5,0.698698078115313,0.08536848930192349
24510271503,0.23194748358862144,0.700218818380744,82250.0,914.0,212.0,640.0,0.0,0.09299781181619256,0.6028446389496718,70.4,0.7024691358024692,0.02954048140043764
24510271600,0.8863237139272271,0.04893350062735257,51319.0,3985.0,3532.0,195.0,0.057465495608531994,0.3131744040150565,0.18820577164366373,31.4,0.1699486301369863,0.24359631147540983
24510271700,0.8445338381448178,0.08707998106956934,43204.0,4226.0,3569.0,368.0,0.017510648367250355,0.22976810222432562,0.2565073355418836,45.2,0.16123778501628663,0.25325172149961744
24510271801,0.9233390119250426,0.038756388415672915,,2348.0,2168.0,91.0,0.018313458262350937,0.2218909710391823,0.2342419080068143,42.0,0.09501466275659824,0.38038379530916844
24510271802,0.8861974405850092,0.08089579524680073,38833.0,2188.0,1939.0,177.0,0.0,0.30438756855575866,0.15173674588665448,36.4,0.12553495007132667,0.26188299817184646
24510271900,0.5732928679817906,0.212443095599393,64630.0,3295.0,1889.0,700.0,0.07040971168437025,0.23338391502276176,0.2212443095599393,46.3,0.380172060630889,0.0847723704866562
24510272003,0.3242955064737243,0.6121858339680122,73008.0,6565.0,2129.0,4019.0,0.03183549124143183,0.4028941355674029,0.1118050266565118,26.1,0.5075066234913159,0.0623468137254902
24510272004,0.26836657409745013,0.6728098964907852,69583.0,3961.0,1063.0,2665.0,0.06362029790456955,0.26786165109820753,0.1726836657409745,33.6,0.4831043445971036,0.0618530674072204
24510272005,0.18187134502923977,0.6783625730994152,90288.0,3420.0,622.0,2320.0,0.09035087719298246,0.2827485380116959,0.1935672514619883,37.6,0.5741515574151558,0.10730994152046784
24510272006,0.46546546546546547,0.43652743652743653,38295.0,3663.0,1705.0,1599.0,0.03166803166803167,0.3013923013923014,0.2596232596232596,42.0,0.2766132346896835,0.2001093493712411
24510272007,0.5135823429541596,0.32597623089983024,42119.0,3534.0,1815.0,1152.0,0.11714770797962648,0.2354272778720996,0.20260328239954725,36.8,0.39175686927560366,0.24708558430480523
24510280101,0.8054249547920433,0.05822784810126582,66875.0,2765.0,2227.0,161.0,0.1352622061482821,0.16962025316455695,0.15406871609403255,39.1,0.3251953125,0.09702034883720931
24510280102,0.8638655462184874,0.021848739495798318,45322.0,5355.0,4626.0,117.0,0.07488328664799253,0.15443510737628385,0.21680672268907564,50.1,0.2376782586940205,0.29307007355787845
24510280200,0.921591348010815,0.04152182309772113,81528.0,5178.0,4772.0,215.0,0.005600617999227501,0.20954036307454615,0.2406334492081885,43.7,0.24393605292171996,0.16267660910518053
24510280301,0.7790542345711996,0.13144536468073736,58842.0,3743.0,2916.0,492.0,0.025113545284531125,0.1560245792145338,0.1570932407160032,33.4,0.3435626102292769,0.16340402392604678
24510280302,0.8972642607683353,0.039871944121071014,81827.0,3436.0,3083.0,137.0,0.025611175785797437,0.3349825378346915,0.07712456344586728,32.5,0.3711832061068702,0.10710128055878929
24510280401,0.7661027976577749,0.19388418998048146,56723.0,3074.0,2355.0,596.0,0.013662979830839297,0.19290826284970722,0.2648015614834092,42.8,0.28182616330114135,0.13883431565160445
24510280402,0.9783616692426584,0.008500772797527048,42368.0,1294.0,1266.0,11.0,0.0007727975270479134,0.27202472952086554,0.2697063369397218,38.4,0.3029966703662597,0.15681639085894405
24510280403,0.6828110161443495,0.23955365622032287,57073.0,4212.0,2876.0,1009.0,0.06552706552706553,0.23433048433048434,0.16381766381766383,39.1,0.40823327615780447,0.10799609946367626
24510280404,0.8671532846715329,0.08613138686131387,56287.0,2740.0,2376.0,236.0,0.03467153284671533,0.22153284671532847,0.1905109489051095,37.1,0.20274551214361142,0.22195416164053075
24510280500,0.919774011299435,0.039171374764595104,18047.0,2655.0,2442.0,104.0,0.0003766478342749529,0.25536723163841807,0.1393596986817326,31.1,0.09622411693057248,0.6459510357815442
24510280600,0.9401280980228348,0.02450570871623503,18459.0,3591.0,3376.0,88.0,0.0,0.23141186299081035,0.11807296017822333,34.5,0.12280701754385964,0.5616709003669207
